0.000000	2.113413	-116401.781250
0.000000	2.117063	-114600.585938
0.000000	2.120713	-86483.109375
0.000000	2.124363	-105575.585938
0.000000	2.128013	-99029.289063
0.000000	2.131663	-98528.062500
0.000000	2.135314	-110185.789063
0.000000	2.138964	-97039.953125
0.000000	2.142614	-96743.757813
0.000000	2.146264	-82294.046875
0.000000	2.149914	-111124.539063
0.000000	2.153564	-111786.625000
0.000000	2.157214	Bad
0.000000	2.160864	-93006.460938
0.000000	2.164514	-123668.070313
0.000000	2.168164	-125115.578125
0.000000	2.171815	-114926.921875
0.000000	2.175465	-113509.406250
0.000000	2.179115	-106290.976563
0.000000	2.182765	-116096.789063
0.000000	2.186415	-100883.703125
0.000000	2.190065	Bad
0.000000	2.193715	-83698.585938
0.000000	2.197365	-96520.109375
0.000000	2.201015	-109876.054688
0.000000	2.204666	-112523.773438
0.000000	2.208316	-112472.156250
0.000000	2.211966	-116288.140625
0.000000	2.215616	-115731.109375
0.000000	2.219266	-84561.093750
0.000000	2.222916	-112176.304688
0.000000	2.226566	Bad
0.000000	2.230216	Bad
0.000000	2.233866	-92914.234375
0.000000	2.237517	-110565.484375
0.000000	2.241167	-107379.992188
0.000000	2.244817	-104731.984375
0.000000	2.248467	-78784.867188
0.000000	2.252117	Bad
0.000000	2.255767	Bad
0.000000	2.259417	-97744.945313
0.000000	2.263067	-92862.687500
0.000000	2.266717	-42438.691406
0.000000	2.270368	Bad
0.000000	2.274018	-105837.257813
0.000000	2.277668	-103156.953125
0.000000	2.281318	-105920.343750
0.000000	2.284968	-107176.429688
0.000000	2.288618	-118928.328125
0.000000	2.292268	Bad
0.000000	2.295918	-110612.851563
0.000000	2.299568	-60500.964844
0.000000	2.303219	-92565.578125
0.000000	2.306869	-75903.445313
0.000000	2.310519	-55837.332031
0.000000	2.314169	-108398.617188
0.000000	2.317819	-96327.429688
0.000000	2.321469	-63061.210938
0.000000	2.325119	Bad
0.000000	2.328769	-112125.242188
0.000000	2.332419	Bad
0.000000	2.336070	-106612.843750
